Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Brassica juncea,16.88,76.33,3078,5.92,14.39,0.11
Brassica juncea,21.39,52.67,2365,6.23,11.19,0.58
Brassica juncea,27.35,75.01,1065,5.75,11.25,8.88
Brassica juncea,26.52,79.02,1952,6.94,15.47,38.2
Brassica juncea,32.99,60.54,1351,6.52,13.53,1.48
Brassica juncea,34.44,55.14,667,6.32,12.06,0.06
Brassica juncea,30.7,54.73,2346,5.61,14.94,0.3
Brassica juncea,32.48,85.18,3576,6.37,14.74,0.12
Brassica juncea,17.77,40.27,1022,5.78,9.29,0.0
Brassica juncea,18.1,68.05,1689,6.52,12.32,2.56
Brassica juncea,17.94,46.3,678,6.56,14.2,0.04
Brassica juncea,26.07,60.38,287,6.78,9.81,1.01
Brassica juncea,19.74,93.0,1357,7.07,15.89,1.04
Brassica juncea,30.98,81.53,2643,7.7,15.4,0.24
Brassica juncea,19.82,58.33,2106,6.6,11.61,1.5
Brassica juncea,16.78,47.96,414,5.91,12.56,0.01
Brassica juncea,28.86,91.75,662,5.74,11.81,1.33
Brassica juncea,21.44,64.54,520,6.08,10.93,2.35
Brassica juncea,33.48,79.41,2073,6.41,15.07,1.75
Brassica juncea,16.43,90.09,2094,7.53,10.68,0.01
Brassica juncea,27.88,46.53,1620,5.72,15.17,0.31
Brassica juncea,18.64,45.4,1543,5.88,10.9,0.01
Brassica juncea,30.79,45.57,1022,6.29,15.13,0.18
Brassica juncea,15.05,77.11,837,6.95,15.14,0.09
Brassica juncea,26.19,91.05,995,6.28,12.97,17.56
Brassica juncea,27.26,53.64,3038,7.35,15.68,0.22
Brassica juncea,21.16,79.35,1839,6.76,12.43,18.7
Brassica juncea,22.05,55.47,2159,6.34,9.52,0.43
Brassica juncea,21.33,90.57,752,5.85,13.09,2.82
Brassica juncea,17.32,92.11,3545,5.88,8.03,0.0
Brassica juncea,19.59,59.97,782,7.17,12.46,0.94
Brassica juncea,28.48,48.61,3488,7.75,9.63,0.0
Brassica juncea,27.55,53.69,2001,5.57,12.56,0.9
Brassica juncea,17.0,68.87,1996,7.87,9.62,0.0
Brassica juncea,27.34,81.81,3393,7.23,13.26,1.29
Brassica juncea,33.28,68.64,1971,6.74,13.76,2.12
Brassica juncea,16.83,46.06,2727,6.26,11.19,0.0
Brassica juncea,21.68,46.61,3373,6.94,10.85,0.01
Brassica juncea,16.85,43.61,2676,6.21,11.86,0.0
Brassica juncea,27.1,70.47,1690,7.51,14.41,9.8
Brassica juncea,17.24,62.77,2676,7.73,9.51,0.0
Brassica juncea,26.86,76.98,718,7.12,15.76,17.42
Brassica juncea,34.5,89.08,293,7.07,8.36,0.0
Brassica juncea,34.17,93.57,2431,7.45,12.05,0.01
Brassica juncea,32.51,45.99,236,7.09,14.96,0.01
Brassica juncea,16.57,75.05,599,5.71,12.71,0.15
Brassica juncea,15.11,71.34,2132,5.67,11.89,0.02
Brassica juncea,15.61,76.71,2764,5.8,10.74,0.01
Brassica juncea,19.12,58.16,2225,7.68,12.45,0.08
Brassica juncea,18.16,91.64,664,7.49,15.2,0.09
Brassica juncea,32.03,86.62,2272,8.0,14.88,0.03
Brassica juncea,29.52,84.93,1175,7.61,13.96,1.92
Brassica juncea,30.93,47.35,3379,6.35,8.3,0.0
Brassica juncea,28.92,42.27,1445,6.8,13.91,0.21
Brassica juncea,26.3,75.79,855,5.67,9.92,2.23
Brassica juncea,28.76,91.19,247,7.6,9.19,0.02
Brassica juncea,28.77,62.48,860,8.0,14.75,0.19
Brassica juncea,19.15,46.82,3357,7.48,14.53,0.0
Brassica juncea,28.05,72.11,3407,7.58,8.24,0.01
Brassica juncea,15.48,84.96,1723,7.9,14.81,0.0
Brassica juncea,31.64,54.91,2192,5.75,9.39,0.03
Brassica juncea,31.36,71.87,1731,7.1,14.32,6.43
Brassica juncea,29.3,72.16,3358,5.7,15.98,0.5
Brassica juncea,22.87,68.38,2069,5.92,13.59,21.08
Brassica juncea,20.87,94.41,2293,7.35,14.72,0.63
Brassica juncea,27.27,71.14,3591,6.68,10.84,0.69
Brassica juncea,16.52,42.99,2092,6.65,14.59,0.0
Brassica juncea,28.58,45.46,226,6.64,8.36,0.0
Brassica juncea,22.53,42.32,2057,5.59,13.03,0.04
Brassica juncea,26.83,91.1,403,7.99,11.31,0.05
Brassica juncea,15.12,58.91,1122,6.21,11.25,0.02
Brassica juncea,29.17,77.49,3533,7.21,13.77,0.66
Brassica juncea,27.37,77.27,1376,7.32,11.33,8.34
Brassica juncea,31.58,65.94,2150,5.97,10.99,1.12
Brassica juncea,15.85,73.76,2554,7.95,9.92,0.0
Brassica juncea,27.81,86.8,1997,6.92,12.72,17.38
Brassica juncea,28.48,47.92,815,6.78,9.58,0.08
Brassica juncea,20.99,85.43,339,7.59,11.79,0.32
Brassica juncea,23.63,43.05,1390,5.51,8.14,0.0
Brassica juncea,33.49,51.7,2492,7.9,9.7,0.0
Brassica juncea,24.48,67.09,980,5.83,14.38,22.47
Brassica juncea,22.95,63.03,2250,5.75,11.29,2.84
Brassica juncea,29.8,73.58,2077,7.89,10.19,0.09
Brassica juncea,22.11,76.5,3005,5.75,9.99,0.38
Brassica juncea,33.85,76.54,1170,6.45,11.04,0.63
Brassica juncea,27.04,89.82,2866,6.3,9.71,0.63
Brassica juncea,29.05,66.78,3310,5.83,11.26,0.44
Brassica juncea,33.42,71.68,2677,6.42,9.0,0.04
Brassica juncea,30.93,70.58,613,7.73,13.64,0.46
Brassica juncea,34.52,54.91,624,6.76,8.57,0.0
Brassica juncea,28.13,68.33,751,6.04,11.97,13.7
Brassica juncea,16.15,55.32,2526,7.07,10.75,0.01
Brassica juncea,25.37,94.61,2368,6.88,14.27,5.99
Brassica juncea,30.9,79.38,3339,5.53,8.81,0.01
Brassica juncea,15.49,49.26,1664,6.16,8.14,0.0
Brassica juncea,16.49,44.61,2971,6.36,12.92,0.0
Brassica juncea,32.15,68.86,2803,6.48,13.94,1.88
Brassica juncea,21.84,84.08,3569,6.93,15.32,0.62
Brassica juncea,22.42,80.76,1289,6.8,12.19,27.02
Brassica juncea,27.51,46.12,3191,6.42,8.25,0.0
Brassica juncea,23.2,50.34,1250,6.83,9.71,0.27
Brassica juncea,15.3,48.84,3405,6.63,8.08,0.0
Brassica juncea,33.61,50.87,1584,6.09,15.5,0.08
Brassica juncea,17.01,63.43,2367,6.09,9.77,0.04
Brassica juncea,31.93,76.4,1255,6.57,8.29,0.16
Brassica juncea,33.26,71.68,2516,7.71,13.85,0.08
Brassica juncea,31.74,72.1,887,7.07,9.84,0.5
Brassica juncea,30.57,91.1,3280,6.39,10.32,0.1
Brassica juncea,19.84,75.42,1320,5.92,9.77,0.89
Brassica juncea,25.15,85.64,1403,5.56,9.7,0.96
Brassica juncea,33.3,94.69,2792,6.18,10.63,0.03
Brassica juncea,18.79,66.1,1141,5.51,15.49,0.52
Brassica juncea,27.87,72.56,1222,6.05,11.96,26.26
Brassica juncea,28.53,54.75,769,7.86,8.06,0.0
Brassica juncea,25.25,64.13,320,6.39,15.35,14.5
Brassica juncea,17.5,81.7,3318,7.75,14.9,0.01
Brassica juncea,17.5,72.36,2458,7.65,11.47,0.04
Brassica juncea,28.1,50.5,2626,5.92,11.77,0.35
Brassica juncea,28.04,41.45,200,6.3,9.14,0.0
Brassica juncea,33.48,65.36,3418,7.34,13.8,0.02
Brassica juncea,29.54,47.88,857,7.81,11.15,0.01
Brassica juncea,18.35,91.75,3268,7.01,11.41,0.03
Brassica juncea,34.58,67.28,508,6.21,11.17,0.11
Brassica juncea,23.44,92.45,3025,7.76,9.09,0.01
Brassica juncea,26.64,74.72,3208,7.27,8.91,0.11
Brassica juncea,22.43,80.24,524,6.31,13.37,21.71
Brassica juncea,16.28,59.41,3180,7.35,8.7,0.0
Brassica juncea,34.59,51.2,3115,7.57,9.32,0.0
Brassica juncea,15.02,59.67,470,7.43,14.35,0.01
Brassica juncea,30.9,52.61,1215,6.58,15.27,1.23
Brassica juncea,26.25,92.62,756,6.9,9.39,0.68
Brassica juncea,21.66,44.1,2124,6.08,8.96,0.01
Brassica juncea,18.36,72.25,1113,5.8,12.81,1.59
Brassica juncea,30.44,75.03,306,5.54,10.48,0.28
Brassica juncea,15.27,85.85,884,7.69,8.72,0.0
Brassica juncea,17.01,40.16,1006,7.55,13.08,0.0
Brassica juncea,34.17,43.08,1047,6.15,10.4,0.0
Brassica juncea,17.76,71.6,2368,7.76,15.74,0.05
Brassica juncea,28.2,60.5,2340,6.49,13.2,12.4
Brassica juncea,21.82,84.33,1927,7.21,9.05,0.44
Brassica juncea,29.78,44.23,1627,5.73,14.5,0.09
Brassica juncea,17.18,41.76,2101,6.72,13.99,0.01
Brassica juncea,15.36,45.98,872,5.84,8.5,0.0
Brassica juncea,34.0,80.67,1205,6.3,9.98,0.18
Brassica juncea,26.74,91.07,442,7.46,14.29,1.66
Brassica juncea,22.63,66.62,623,7.25,15.56,5.82
Brassica juncea,21.47,86.38,3228,5.77,13.31,0.66
Brassica juncea,32.51,77.21,2969,5.79,13.48,0.41
Brassica juncea,21.07,83.23,962,7.15,8.07,0.1
Brassica juncea,33.55,76.52,1059,5.51,14.89,0.3
Brassica juncea,21.71,83.5,599,7.06,9.2,0.5
Brassica juncea,16.11,87.82,1144,5.72,9.77,0.01
Brassica juncea,25.07,60.86,1494,6.8,13.41,28.99
Brassica juncea,18.17,62.45,1958,7.56,15.93,0.13
Brassica juncea,15.54,88.81,1994,7.69,14.71,0.01
Brassica juncea,20.68,40.3,1593,5.62,8.29,0.0
Brassica juncea,23.49,82.93,3493,7.38,8.36,0.01
Brassica juncea,25.07,89.9,3378,5.69,11.66,0.28
Brassica juncea,22.82,51.64,1547,5.67,11.1,0.38
Brassica juncea,29.5,66.97,3338,7.86,10.25,0.01
Brassica juncea,29.14,94.11,3485,7.41,12.01,0.04
Brassica juncea,25.33,81.17,477,6.4,11.15,12.96
Brassica juncea,26.33,52.54,824,7.34,8.71,0.04
Brassica juncea,27.42,66.61,3295,6.77,10.9,1.2
Brassica juncea,23.75,61.52,935,7.31,15.34,5.62
Brassica juncea,30.47,85.55,259,6.58,12.87,3.67
Brassica juncea,27.17,73.19,2601,7.95,11.81,0.27
Brassica juncea,34.27,70.43,1910,7.54,15.6,0.09
Brassica juncea,34.29,84.07,911,7.56,8.13,0.0
Brassica juncea,22.04,69.63,1908,6.49,11.94,22.97
Brassica juncea,33.02,45.18,3357,5.88,10.36,0.0
Brassica juncea,26.22,69.52,1470,7.49,15.45,8.92
Brassica juncea,20.67,41.02,2964,7.45,8.58,0.0
Brassica juncea,16.11,50.57,1922,5.99,8.88,0.0
Brassica juncea,15.46,81.65,1379,7.19,15.5,0.09
Brassica juncea,25.03,80.94,2798,7.03,15.74,8.65
Brassica juncea,19.82,90.54,2900,5.72,12.88,0.27
Brassica juncea,20.4,44.46,747,6.33,11.75,0.07
Brassica juncea,32.93,63.06,1902,6.0,11.35,0.5
Brassica juncea,28.42,58.53,1826,6.78,12.21,8.44
Brassica juncea,32.29,76.7,1668,5.99,14.54,4.21
Brassica juncea,21.61,62.72,2351,7.22,10.53,0.92
Brassica juncea,29.85,72.63,3086,6.92,15.12,2.84
Brassica juncea,15.48,69.47,2349,6.37,8.96,0.01
Brassica juncea,32.46,51.82,3483,6.63,11.76,0.01
Brassica juncea,28.31,90.89,2380,7.09,8.72,0.15
Brassica juncea,27.08,85.97,1037,7.96,13.39,0.54
Brassica juncea,33.95,82.4,3028,6.03,8.94,0.01
Brassica juncea,19.51,40.1,2168,6.05,12.41,0.01
Brassica juncea,16.03,48.69,2369,6.29,12.43,0.01
Brassica juncea,23.08,48.33,3539,7.74,8.4,0.0
Brassica juncea,34.66,67.29,1764,6.16,12.53,0.4
Brassica juncea,19.82,62.13,593,5.54,14.82,0.55
Brassica juncea,16.69,55.87,3087,5.57,10.65,0.0
Brassica juncea,23.95,76.25,351,5.73,12.48,7.07
Brassica juncea,27.17,91.45,2998,6.22,14.53,3.15
Brassica juncea,17.58,83.7,1904,7.59,14.89,0.16
Brassica juncea,25.35,45.85,1230,6.73,11.87,0.69
Brassica juncea,18.13,92.07,1353,5.89,13.0,0.47
Brassica juncea,19.54,80.9,972,6.87,12.17,4.72
Brassica juncea,23.07,45.73,693,7.54,13.87,0.07
Brassica juncea,29.3,44.17,3515,6.04,9.52,0.0
Brassica juncea,16.76,48.03,2698,6.42,15.32,0.01
Brassica juncea,22.99,70.42,2945,6.0,11.55,3.53
Brassica juncea,17.46,58.97,865,5.68,11.13,0.05
Brassica juncea,32.12,46.83,804,7.63,13.6,0.01
Brassica juncea,33.77,54.4,423,7.83,13.32,0.0
Brassica juncea,16.99,65.71,606,5.95,11.01,0.11
Brassica juncea,16.14,65.1,1776,7.53,10.32,0.01
Brassica juncea,18.58,87.37,2601,6.91,13.62,0.88
Brassica juncea,31.23,43.42,1690,6.22,11.22,0.03
Brassica juncea,26.87,79.2,3146,6.87,12.73,6.2
Brassica juncea,18.47,66.28,2427,6.7,13.92,2.07
Brassica juncea,32.64,82.76,3506,7.02,9.51,0.01
Brassica juncea,28.36,64.77,1420,6.72,12.28,23.42
Brassica juncea,25.43,46.62,2085,6.15,15.32,0.86
Brassica juncea,26.27,54.34,1663,7.47,8.9,0.07
Brassica juncea,20.64,74.98,721,6.61,15.22,13.56
Brassica juncea,20.59,45.68,232,7.35,15.57,0.02
Brassica juncea,17.48,74.13,2210,6.88,11.93,0.83
Brassica juncea,33.66,90.66,1112,6.13,13.05,0.44
Brassica juncea,25.64,47.79,3194,7.37,15.54,0.04
Brassica juncea,19.32,85.14,2061,5.65,11.97,0.79
Brassica juncea,31.02,54.07,1803,6.11,13.37,1.35
Brassica juncea,22.17,93.0,1115,7.84,9.09,0.01
Brassica juncea,29.66,70.44,2044,7.71,11.49,0.67
Brassica juncea,25.75,63.81,3363,7.98,14.44,0.04
Brassica juncea,19.56,79.21,1534,5.83,14.82,4.84
Brassica juncea,28.89,44.79,1039,6.77,13.14,0.37
Brassica juncea,34.52,73.19,3424,5.89,10.59,0.01
Brassica juncea,30.94,44.79,1966,7.41,13.03,0.03
Brassica juncea,34.93,69.03,1610,6.54,10.4,0.12
Brassica juncea,26.9,85.25,951,6.89,8.52,0.73
Brassica juncea,15.85,88.41,324,7.18,13.39,0.03
Brassica juncea,31.03,78.9,1003,5.56,8.0,0.03
Brassica juncea,29.64,62.14,1953,7.7,10.44,0.17
Brassica juncea,18.23,89.07,2606,7.33,11.6,0.09
Brassica juncea,19.28,49.94,3337,6.86,9.23,0.0
Brassica juncea,19.38,81.45,1737,6.83,14.24,7.76
Brassica juncea,22.74,54.55,3030,7.94,12.53,0.02
Brassica juncea,26.83,62.73,2531,7.49,12.16,1.74
Brassica juncea,28.64,87.79,1497,5.92,8.27,0.21
Brassica juncea,22.9,65.11,2251,6.23,13.34,22.29
Brassica juncea,21.98,71.02,3334,6.4,14.27,3.25
Brassica juncea,24.85,91.84,3355,7.26,13.83,0.5
Brassica juncea,19.04,54.79,3244,7.17,11.72,0.03
Brassica juncea,26.56,54.7,3068,5.55,8.07,0.0
Brassica juncea,28.17,49.72,338,6.45,13.82,0.95
Brassica juncea,32.12,89.05,301,7.99,13.63,0.01
Brassica juncea,19.05,60.05,1242,5.87,9.74,0.14
Brassica juncea,25.41,68.15,3447,7.09,8.57,0.05
Brassica juncea,26.46,70.09,1728,7.67,8.29,0.09
Brassica juncea,27.08,85.62,1447,6.23,9.92,5.32
Brassica juncea,26.23,60.07,2511,6.12,15.98,6.56
Brassica juncea,20.44,41.24,1780,6.59,15.19,0.06
Brassica juncea,32.61,66.57,1642,6.3,14.58,3.68
Brassica juncea,28.06,89.57,1907,7.23,11.68,3.68
Brassica juncea,18.68,65.38,2957,6.92,13.71,0.63
Brassica juncea,32.84,70.85,3497,7.26,11.37,0.03
Brassica juncea,23.7,74.36,2035,7.44,13.03,10.03
Brassica juncea,26.34,47.62,772,5.9,10.44,0.15
Brassica juncea,20.24,89.04,1588,6.59,14.07,7.84
Brassica juncea,31.17,69.39,837,5.9,12.13,3.21
Brassica juncea,29.92,73.85,1003,6.74,14.81,22.74
Brassica juncea,23.89,62.47,2878,5.51,15.78,0.84
Brassica juncea,32.87,66.27,2090,7.33,13.75,0.64
Brassica juncea,26.98,47.3,1375,7.52,14.54,0.22
Brassica juncea,26.02,59.41,445,7.48,10.21,0.3
Brassica juncea,32.92,62.8,2202,7.3,14.71,0.39
Brassica juncea,17.41,58.73,1338,6.96,13.03,0.4
Brassica juncea,18.95,76.62,1916,5.84,13.44,3.24
Brassica juncea,32.49,62.62,3326,6.8,13.55,0.18
Brassica juncea,32.86,63.69,3354,5.68,11.6,0.02
Brassica juncea,20.82,64.32,3433,7.82,9.96,0.0
Brassica juncea,19.23,90.71,239,7.77,15.18,0.03
Brassica juncea,34.77,67.07,2627,7.62,15.38,0.01
Brassica juncea,32.49,71.92,1756,6.12,9.37,0.31
Brassica juncea,15.53,49.17,567,6.89,11.29,0.0
Brassica juncea,18.37,55.19,468,6.07,8.01,0.0
Brassica juncea,32.76,50.54,3060,6.64,10.97,0.01
Brassica juncea,25.15,56.0,1457,7.93,15.12,0.24
Brassica juncea,19.25,79.85,1177,5.8,12.08,2.24
Brassica juncea,22.92,93.44,2451,6.3,15.18,4.83
Brassica juncea,15.62,89.28,2274,5.52,10.82,0.0
Brassica juncea,20.87,44.71,2543,6.67,10.65,0.03
Brassica juncea,26.91,87.23,3529,5.74,12.79,0.45
Brassica juncea,29.69,55.11,2693,7.37,11.88,0.21
Brassica juncea,16.62,46.22,2301,7.11,11.56,0.0
Brassica juncea,22.47,69.85,3093,6.65,15.64,4.92
Brassica juncea,19.81,43.07,1764,7.34,12.68,0.02
Brassica juncea,27.91,56.66,2574,7.19,9.23,0.12
Brassica juncea,15.13,62.56,584,6.18,14.68,0.05
Brassica juncea,30.25,82.66,2249,6.54,11.31,5.54
Brassica juncea,23.79,64.33,2843,5.85,15.83,3.29
Brassica juncea,17.12,71.79,2419,7.73,13.58,0.05
Brassica juncea,26.6,94.26,3440,5.52,15.69,0.08
Brassica juncea,33.62,54.47,845,7.8,13.01,0.01
Brassica juncea,17.89,74.71,3029,7.12,10.25,0.05
Brassica juncea,26.48,90.16,203,5.61,8.71,0.05
Brassica juncea,15.7,52.95,1955,7.39,13.68,0.01
Brassica juncea,32.38,48.83,749,5.9,12.12,0.05
Brassica juncea,26.0,63.3,895,7.2,13.91,14.09
Brassica juncea,24.78,54.79,3525,7.3,12.85,0.12
Brassica juncea,18.15,53.5,2667,6.18,13.54,0.14
Brassica juncea,24.06,46.0,2327,7.21,8.17,0.0
Brassica juncea,26.61,45.26,2257,5.91,9.44,0.03
Brassica juncea,17.17,83.03,307,7.4,15.52,0.08
Brassica juncea,18.88,69.66,1516,7.46,14.92,1.07
Brassica juncea,18.22,79.01,2041,6.48,9.27,0.23
Brassica juncea,29.67,70.99,1738,7.26,15.81,6.98
Brassica juncea,22.61,88.03,358,7.04,10.91,1.64
Brassica juncea,30.56,63.0,2322,6.88,10.86,1.53
Brassica juncea,31.88,45.43,2916,6.07,15.32,0.02
Brassica juncea,25.75,49.15,3211,7.49,12.63,0.04
Brassica juncea,26.78,43.51,2298,5.52,15.62,0.04
Brassica juncea,28.19,86.08,3279,6.25,9.52,0.22
Brassica juncea,21.53,71.72,3224,6.28,14.32,3.47
Brassica juncea,25.26,69.87,513,5.7,8.52,0.27
Brassica juncea,22.32,91.64,563,6.36,8.38,0.13
Brassica juncea,16.8,62.89,1948,5.76,10.86,0.06
Brassica juncea,28.94,68.01,2129,6.65,10.23,4.83
Brassica juncea,31.95,66.15,574,7.75,11.99,0.09
Brassica juncea,20.58,70.25,3068,7.75,10.68,0.04
Brassica juncea,19.18,85.15,2321,7.98,14.11,0.05
Brassica juncea,22.56,80.21,3083,7.78,15.11,0.24
Brassica juncea,30.05,86.31,682,5.95,15.87,3.51
Brassica juncea,33.66,41.22,1789,5.63,11.34,0.0
Brassica juncea,18.56,93.91,2461,7.22,8.86,0.01
Brassica juncea,22.44,64.7,1398,6.3,14.99,28.31
Brassica juncea,34.16,65.1,1943,7.5,12.22,0.07
Brassica juncea,16.63,43.78,2797,7.89,13.39,0.0
Brassica juncea,28.82,77.8,2095,7.75,15.57,1.26
Brassica juncea,34.62,56.89,1128,6.4,12.5,0.13
Brassica juncea,17.24,83.87,388,6.71,14.62,0.51
Brassica juncea,15.57,81.11,498,6.48,13.13,0.14
Brassica juncea,33.87,49.41,3295,7.04,15.63,0.0
Brassica juncea,29.23,79.17,846,6.23,8.12,0.35
Brassica juncea,30.78,65.68,370,7.25,9.04,0.08
Brassica juncea,25.48,82.75,3079,6.93,10.69,1.86
Brassica juncea,27.06,68.06,1883,5.78,13.2,20.29
Brassica juncea,19.63,65.88,3055,5.58,11.64,0.13
Brassica juncea,16.32,67.98,2237,7.66,11.2,0.01
Brassica juncea,21.52,82.52,1222,6.15,9.86,2.71
Brassica juncea,16.82,81.28,1496,5.52,10.13,0.03
Brassica juncea,27.75,49.0,3012,5.76,9.88,0.02
Brassica juncea,34.0,41.17,1879,7.5,8.7,0.0
Brassica juncea,27.12,93.14,937,6.62,8.95,0.52
Brassica juncea,21.81,74.29,809,5.9,12.03,9.67
Brassica juncea,33.22,62.01,1009,7.88,9.72,0.0
Brassica juncea,21.1,57.39,444,7.63,8.06,0.0
Brassica juncea,27.6,78.18,2905,7.59,12.07,0.92
Brassica juncea,29.83,75.12,1737,5.82,14.09,13.41
Brassica juncea,32.46,51.82,310,6.26,9.84,0.02
Brassica juncea,29.72,53.29,1112,7.76,14.21,0.13
Brassica juncea,17.8,55.57,1897,7.24,15.81,0.11
Brassica juncea,15.92,64.04,1739,5.86,10.05,0.02
Brassica juncea,23.46,50.53,1026,7.93,9.26,0.0
Brassica juncea,26.04,70.82,2452,7.61,14.47,3.6
Brassica juncea,20.63,55.49,2836,5.77,10.79,0.09
Brassica juncea,32.29,92.04,1816,7.67,10.9,0.03
Brassica juncea,18.13,73.84,822,7.54,8.37,0.01
Brassica juncea,15.15,82.68,2881,8.0,13.05,0.0
Brassica juncea,29.51,51.46,532,5.86,10.16,0.09
Brassica juncea,21.73,73.65,1778,7.39,15.67,6.18
Brassica juncea,18.1,61.77,1564,5.96,15.54,0.83
Brassica juncea,23.54,53.27,2729,7.21,9.5,0.07
Brassica juncea,34.37,49.23,1853,6.58,12.31,0.03
Brassica juncea,28.23,89.49,2470,5.93,11.41,2.48
Brassica juncea,16.18,72.84,610,6.08,9.62,0.03
Brassica juncea,20.94,51.24,3296,7.09,15.58,0.05
Brassica juncea,26.84,48.64,3477,5.98,8.72,0.0
Brassica juncea,25.82,71.3,417,6.51,10.17,5.93
Brassica juncea,25.97,40.62,1685,7.3,12.55,0.06
Brassica juncea,26.59,40.87,3175,7.57,9.87,0.0
Brassica juncea,29.56,46.93,1864,5.96,14.7,0.37
Brassica juncea,29.14,60.17,3433,6.94,12.03,0.36
Brassica juncea,19.63,70.61,1473,6.67,9.39,0.89
Brassica juncea,30.94,52.29,655,5.59,8.83,0.01
Brassica juncea,19.81,51.07,2942,7.97,13.89,0.0
Brassica juncea,22.2,80.54,949,6.2,13.88,30.68
Brassica juncea,32.79,72.89,3297,7.26,9.46,0.01
Brassica juncea,16.5,41.77,908,7.23,10.57,0.0
Brassica juncea,16.28,67.1,2094,6.84,15.07,0.34
Brassica juncea,29.37,44.73,449,6.41,15.19,0.16
Brassica juncea,19.28,67.18,201,6.69,9.78,0.23
Brassica juncea,27.3,71.76,2696,6.79,9.66,2.06
Brassica juncea,19.31,59.56,1826,5.7,9.71,0.09
Brassica juncea,27.66,89.89,924,6.28,12.99,15.71
Brassica juncea,34.97,83.55,2314,7.61,14.93,0.02
Brassica juncea,18.21,44.24,917,7.87,14.26,0.0
Brassica juncea,19.27,67.32,1727,6.91,15.24,4.85
Brassica juncea,21.63,91.54,733,6.7,13.95,6.47
Brassica juncea,31.88,65.95,1724,6.63,12.92,5.54
Brassica juncea,21.72,87.68,3558,6.39,15.52,0.54
Brassica juncea,16.66,87.18,1584,6.77,15.06,0.46
Brassica juncea,23.69,90.01,2392,5.87,12.95,5.75
Brassica juncea,30.82,87.29,2882,5.97,13.14,1.12
Brassica juncea,20.89,55.94,2594,6.86,8.18,0.02
Brassica juncea,29.27,57.61,1304,7.54,8.23,0.02
Brassica juncea,15.42,89.61,2014,7.5,13.79,0.01
Brassica juncea,23.42,43.72,2387,7.23,8.22,0.0
Brassica juncea,29.75,94.87,2535,6.82,12.65,1.42
Brassica juncea,32.72,72.57,2900,7.95,14.43,0.02
Brassica juncea,31.49,69.09,3387,6.9,13.31,0.48
Brassica juncea,18.36,83.82,1815,6.63,10.05,0.51
Brassica juncea,30.71,77.93,1916,5.79,12.09,4.26
Brassica juncea,20.23,71.19,3540,5.94,10.96,0.13
Brassica juncea,25.47,89.3,2382,6.67,10.73,4.85
Brassica juncea,24.59,89.0,1980,7.82,9.98,0.12
Brassica juncea,27.58,65.01,1129,6.12,15.46,24.73
Brassica juncea,33.83,44.72,2934,6.37,14.62,0.0
Brassica juncea,27.07,45.06,2621,7.21,11.31,0.05
Brassica juncea,23.43,59.47,977,7.65,11.37,0.57
Brassica juncea,19.76,41.89,3275,6.17,8.34,0.0
Brassica juncea,33.68,40.52,2618,5.74,9.29,0.0
Brassica juncea,34.28,58.74,1555,7.92,12.06,0.0
Brassica juncea,17.49,78.65,246,7.2,13.97,0.3
Brassica juncea,28.34,85.53,2648,7.83,11.51,0.18
Brassica juncea,24.49,47.25,1018,5.95,15.7,0.64
Brassica juncea,23.21,62.77,1083,7.61,8.69,0.08
Brassica juncea,34.34,60.8,415,6.04,9.78,0.01
Brassica juncea,30.13,40.84,2390,6.65,14.31,0.05
Brassica juncea,20.35,41.82,1162,6.47,11.78,0.05
Brassica juncea,25.62,82.67,3559,6.12,11.8,1.11
Brassica juncea,20.42,42.6,1998,7.36,12.97,0.02
Brassica juncea,29.52,60.29,1447,7.4,12.42,1.96
Brassica juncea,17.57,43.08,1119,5.72,15.21,0.0
Brassica juncea,25.3,63.43,1685,7.73,8.88,0.09
Brassica juncea,19.61,80.72,2253,7.66,11.05,0.18
Brassica juncea,23.57,77.45,667,5.59,14.41,8.47
Brassica juncea,29.55,86.78,1164,6.86,11.07,4.85
Brassica juncea,28.86,64.46,860,6.68,13.31,19.75
Brassica juncea,23.61,87.04,1207,7.2,14.04,13.77
Brassica juncea,20.52,93.53,1028,6.26,13.18,3.13
Brassica juncea,15.43,57.99,1116,7.59,13.43,0.01
Brassica juncea,21.48,53.7,991,5.78,10.32,0.22
Brassica juncea,25.59,54.92,3321,7.84,10.24,0.0
Brassica juncea,31.02,71.9,508,7.71,11.47,0.2
Brassica juncea,19.89,78.76,788,5.79,11.16,1.46
Brassica juncea,15.91,51.8,1737,5.51,10.75,0.0
Brassica juncea,23.94,49.76,3079,6.02,11.33,0.13
Brassica juncea,22.58,67.63,1291,5.83,11.73,9.83
Brassica juncea,34.01,83.72,3251,6.47,8.01,0.0
Brassica juncea,29.93,79.28,2411,7.4,9.6,0.29
Brassica juncea,19.35,64.66,1213,6.06,11.38,1.92
Brassica juncea,27.64,49.95,353,7.99,10.19,0.0
Brassica juncea,27.21,42.62,391,7.94,11.24,0.0
Brassica juncea,27.14,91.89,2914,7.7,15.13,0.21
Brassica juncea,20.6,71.89,3255,7.6,14.59,0.19
Brassica juncea,15.03,45.2,3436,7.02,10.85,0.0
Brassica juncea,15.89,66.86,3237,7.31,12.55,0.01
Brassica juncea,21.66,64.0,2811,6.91,8.04,0.05
Brassica juncea,32.73,53.26,2622,6.08,13.26,0.13
