Species,Temperature (°C),Soil Moisture (%),Altitude (m),Soil pH,Light Hours,Germination Rate (%)
Oryza sativa,35.72,74.96,460,7.0,11.65,0.2
Oryza sativa,35.72,93.94,711,5.61,13.56,0.73
Oryza sativa,32.9,71.37,1102,7.3,13.05,0.01
Oryza sativa,33.03,84.59,243,6.58,10.74,5.93
Oryza sativa,34.37,61.71,306,6.68,13.34,0.01
Oryza sativa,27.26,71.93,1025,5.85,13.23,1.05
Oryza sativa,21.43,79.9,1158,6.59,11.04,1.73
Oryza sativa,24.06,86.87,701,5.65,12.5,21.51
Oryza sativa,24.45,93.64,435,6.36,11.29,52.07
Oryza sativa,21.97,78.28,189,7.08,11.0,0.63
Oryza sativa,31.36,92.2,990,6.78,11.63,8.32
Oryza sativa,29.4,84.51,509,7.14,12.69,3.31
Oryza sativa,28.08,98.51,1293,7.46,12.26,0.05
Oryza sativa,21.29,63.18,1215,5.26,11.71,0.0
Oryza sativa,26.72,68.31,116,6.95,12.37,0.26
Oryza sativa,24.28,63.98,872,6.22,10.08,0.04
Oryza sativa,35.11,62.2,414,6.18,11.84,0.03
Oryza sativa,31.94,92.58,810,6.87,12.91,5.38
Oryza sativa,24.23,87.26,1182,6.23,12.12,17.1
Oryza sativa,33.62,76.44,635,6.14,12.78,4.15
Oryza sativa,22.81,64.48,857,5.55,12.51,0.06
Oryza sativa,21.41,88.08,1229,6.24,11.65,6.49
Oryza sativa,33.19,71.27,1241,5.57,10.45,0.03
Oryza sativa,33.54,72.91,891,5.3,13.44,0.05
Oryza sativa,29.52,60.59,746,7.38,12.69,0.0
Oryza sativa,28.56,61.63,1474,6.77,10.53,0.0
Oryza sativa,26.63,82.91,1182,5.0,13.07,0.1
Oryza sativa,31.62,74.99,1342,6.52,10.42,0.2
Oryza sativa,22.75,97.25,463,5.77,11.71,20.0
Oryza sativa,21.8,64.21,1375,6.13,13.4,0.01
Oryza sativa,30.31,72.34,1008,6.27,11.99,2.73
Oryza sativa,26.42,84.66,847,5.76,10.81,14.58
Oryza sativa,34.88,98.2,234,7.24,12.34,0.21
Oryza sativa,33.87,76.92,1234,5.62,11.14,0.27
Oryza sativa,23.31,74.12,139,5.33,11.8,0.57
Oryza sativa,22.26,74.72,815,5.49,10.05,0.18
Oryza sativa,32.8,61.31,394,6.17,11.09,0.04
Oryza sativa,28.59,83.79,982,5.76,12.05,17.88
Oryza sativa,28.11,93.33,687,6.5,11.73,57.28
Oryza sativa,25.83,96.6,90,7.28,12.28,1.02
Oryza sativa,22.49,78.82,736,7.42,10.54,0.05
Oryza sativa,31.02,86.35,158,6.04,10.33,8.6
Oryza sativa,25.09,93.12,886,6.67,10.16,4.82
Oryza sativa,20.57,66.41,1176,7.04,10.18,0.0
Oryza sativa,24.32,99.13,700,6.41,10.36,8.3
Oryza sativa,31.78,72.85,751,7.4,11.93,0.04
Oryza sativa,33.11,64.56,145,6.89,12.91,0.02
Oryza sativa,34.46,81.89,167,5.43,12.75,0.86
Oryza sativa,23.4,73.83,64,5.08,11.87,0.1
Oryza sativa,29.1,96.95,461,5.94,13.52,15.14
Oryza sativa,25.58,66.38,1030,5.58,13.16,0.08
Oryza sativa,25.54,91.96,1212,5.71,11.7,8.51
Oryza sativa,20.18,68.28,1138,5.07,11.51,0.0
Oryza sativa,35.22,62.59,769,7.4,11.53,0.0
Oryza sativa,34.91,92.44,1457,6.47,11.63,0.57
Oryza sativa,22.74,98.48,1181,5.86,12.7,4.17
Oryza sativa,29.62,85.76,1004,6.55,12.45,19.76
Oryza sativa,22.47,92.72,291,5.88,11.42,26.86
Oryza sativa,26.64,78.0,795,5.3,10.97,1.17
Oryza sativa,36.54,91.51,1198,5.62,13.69,0.1
Oryza sativa,29.07,93.98,389,6.04,11.5,60.29
Oryza sativa,33.19,96.47,1120,6.94,13.71,0.28
Oryza sativa,32.89,92.78,499,6.64,11.56,15.6
Oryza sativa,35.38,87.47,1493,7.19,11.88,0.02
Oryza sativa,28.2,62.25,457,6.01,11.91,0.21
Oryza sativa,32.77,85.34,441,6.04,12.54,23.6
Oryza sativa,32.08,93.07,1312,5.95,11.1,2.87
Oryza sativa,36.06,85.17,60,5.75,10.32,0.45
Oryza sativa,34.98,71.83,704,6.89,13.31,0.09
Oryza sativa,35.23,67.61,791,6.92,10.42,0.01
Oryza sativa,36.15,88.08,137,6.31,11.94,4.53
Oryza sativa,24.34,96.98,1394,6.31,12.32,4.1
Oryza sativa,24.8,97.49,817,5.02,11.51,0.46
Oryza sativa,20.23,85.08,550,6.33,12.91,12.25
Oryza sativa,31.94,89.4,957,7.42,12.51,0.21
Oryza sativa,37.22,81.86,330,5.43,10.01,0.04
Oryza sativa,20.05,74.9,212,5.6,10.03,0.14
Oryza sativa,26.1,68.57,1449,6.13,10.54,0.05
Oryza sativa,34.19,71.41,32,7.06,10.16,0.01
Oryza sativa,25.77,74.03,863,6.68,12.82,2.94
Oryza sativa,33.78,79.69,160,5.05,11.76,0.11
Oryza sativa,29.56,69.41,127,5.79,13.33,0.47
Oryza sativa,37.69,69.97,526,6.57,10.71,0.03
Oryza sativa,21.59,99.33,160,7.33,10.15,0.05
Oryza sativa,26.52,87.5,1139,6.39,10.07,3.68
Oryza sativa,28.47,83.38,1313,6.69,11.77,3.82
Oryza sativa,22.11,97.25,391,7.23,10.91,0.61
Oryza sativa,33.31,86.13,51,5.62,10.11,0.78
Oryza sativa,26.44,69.46,1091,6.33,10.08,0.18
Oryza sativa,31.52,75.32,328,5.61,10.17,0.55
Oryza sativa,34.51,91.85,181,5.7,13.07,3.19
Oryza sativa,37.64,93.6,469,7.34,11.72,0.04
Oryza sativa,37.58,81.5,1235,6.05,10.67,0.12
Oryza sativa,20.82,72.79,721,5.24,11.03,0.09
Oryza sativa,22.4,82.14,1103,5.42,10.49,0.5
Oryza sativa,34.51,82.55,1152,5.14,11.13,0.06
Oryza sativa,32.25,94.47,562,6.0,13.15,16.46
Oryza sativa,21.25,77.56,1409,6.73,12.04,0.33
Oryza sativa,26.52,71.86,91,7.35,10.54,0.02
Oryza sativa,32.42,92.56,1016,5.0,11.39,0.15
Oryza sativa,21.72,84.71,1266,7.28,10.5,0.04
Oryza sativa,35.46,61.47,64,5.31,10.42,0.0
Oryza sativa,30.01,60.31,540,6.67,13.55,0.01
Oryza sativa,33.84,68.32,648,6.0,11.82,0.48
Oryza sativa,31.47,93.25,1418,7.03,11.19,0.3
Oryza sativa,29.36,71.22,673,5.82,10.17,0.58
Oryza sativa,20.05,98.11,35,6.73,11.33,2.22
Oryza sativa,25.46,82.13,415,6.22,13.11,30.34
Oryza sativa,24.72,74.01,916,5.68,12.7,2.27
Oryza sativa,28.06,95.16,1045,5.23,12.1,1.64
Oryza sativa,35.14,75.97,1231,5.59,11.17,0.11
Oryza sativa,33.84,82.27,1464,6.26,11.84,0.78
Oryza sativa,33.69,68.2,348,5.28,11.13,0.03
Oryza sativa,27.94,71.4,503,5.68,11.73,2.74
Oryza sativa,29.46,73.24,415,5.96,11.82,7.37
Oryza sativa,29.73,77.49,1028,6.09,10.16,1.73
Oryza sativa,22.65,93.57,1028,6.48,12.56,13.95
Oryza sativa,33.0,84.91,448,6.16,13.94,3.99
Oryza sativa,21.22,94.83,797,6.37,10.99,12.3
Oryza sativa,29.38,70.06,402,5.35,11.16,0.27
Oryza sativa,24.4,79.02,1150,5.03,12.93,0.07
Oryza sativa,34.07,99.83,1059,6.33,11.09,2.34
Oryza sativa,21.91,95.81,971,6.16,12.84,11.92
Oryza sativa,22.67,68.89,1373,7.12,11.85,0.01
Oryza sativa,24.61,97.62,306,7.23,13.18,0.86
Oryza sativa,23.05,64.95,18,7.01,11.94,0.03
Oryza sativa,22.4,83.51,876,7.32,10.08,0.08
Oryza sativa,25.89,61.15,1373,6.46,12.38,0.01
Oryza sativa,23.72,85.8,293,5.26,12.39,3.1
Oryza sativa,36.94,71.55,505,5.42,11.98,0.05
Oryza sativa,26.34,60.27,1399,5.29,10.96,0.0
Oryza sativa,30.52,89.2,3,6.66,12.89,10.7
Oryza sativa,31.87,94.69,753,5.51,11.72,7.18
Oryza sativa,28.13,81.69,1145,7.3,13.68,0.08
Oryza sativa,33.44,91.21,1183,6.83,10.92,1.03
Oryza sativa,32.67,70.06,1219,6.76,10.78,0.06
Oryza sativa,25.14,96.31,240,5.89,12.14,39.47
Oryza sativa,27.18,76.53,1376,5.65,12.33,0.81
Oryza sativa,21.21,93.2,166,5.83,12.43,13.53
Oryza sativa,31.5,69.3,469,6.91,13.82,0.07
Oryza sativa,20.72,94.83,1280,5.22,12.72,0.14
Oryza sativa,35.31,94.27,522,6.32,13.31,4.06
Oryza sativa,25.83,76.63,834,6.29,11.41,13.68
Oryza sativa,36.05,73.69,512,7.29,13.43,0.01
Oryza sativa,37.39,66.85,819,5.18,10.07,0.0
Oryza sativa,33.67,72.37,994,6.77,14.0,0.05
Oryza sativa,34.57,98.97,1382,5.42,12.23,0.11
Oryza sativa,20.41,70.0,864,5.71,11.97,0.35
Oryza sativa,20.39,68.92,438,7.41,10.09,0.0
Oryza sativa,33.33,65.61,325,7.44,11.21,0.0
Oryza sativa,34.47,89.11,1185,5.91,11.62,2.86
Oryza sativa,26.99,85.08,1049,6.91,10.2,1.33
Oryza sativa,37.77,64.37,1471,6.46,11.78,0.0
Oryza sativa,22.17,72.28,1329,6.87,11.86,0.12
Oryza sativa,29.98,60.62,682,5.92,13.61,0.02
Oryza sativa,37.94,60.77,572,6.53,13.16,0.0
Oryza sativa,29.74,82.08,1446,6.76,11.86,1.1
Oryza sativa,25.39,84.4,1423,7.17,11.65,0.26
Oryza sativa,35.34,98.25,982,6.11,13.61,0.86
Oryza sativa,27.5,95.67,300,5.07,10.42,0.36
Oryza sativa,33.4,95.28,1405,5.44,10.03,0.04
Oryza sativa,36.43,99.85,579,5.53,13.03,0.41
Oryza sativa,23.84,93.11,1400,5.96,13.69,1.09
Oryza sativa,28.77,62.33,435,6.28,10.02,0.03
Oryza sativa,25.4,87.02,1000,5.03,11.9,0.52
Oryza sativa,30.95,79.67,1273,5.9,12.36,2.88
Oryza sativa,26.12,79.36,1067,5.58,12.3,4.23
Oryza sativa,36.0,98.23,1208,6.72,13.31,0.18
Oryza sativa,27.03,71.46,442,5.87,13.93,0.74
Oryza sativa,35.22,84.56,1000,6.29,10.64,1.69
Oryza sativa,24.03,91.2,935,6.8,12.51,11.84
Oryza sativa,29.96,76.26,1448,5.08,12.22,0.02
Oryza sativa,32.41,67.84,777,5.42,10.96,0.06
Oryza sativa,25.17,86.02,381,6.06,11.34,57.79
Oryza sativa,24.09,70.03,609,6.47,12.51,2.3
Oryza sativa,28.05,77.46,1294,7.37,12.52,0.05
Oryza sativa,25.2,95.52,645,5.73,10.63,13.02
Oryza sativa,27.84,91.13,424,5.65,11.92,36.42
Oryza sativa,24.89,83.38,1343,6.23,10.39,1.82
Oryza sativa,31.82,83.83,1285,7.01,10.29,0.16
Oryza sativa,36.25,98.62,917,6.15,13.45,0.77
Oryza sativa,29.79,85.29,376,5.59,13.17,9.98
Oryza sativa,30.06,61.9,507,7.11,12.28,0.01
Oryza sativa,35.84,82.56,1060,7.47,12.02,0.01
Oryza sativa,36.08,71.61,75,5.46,12.38,0.05
Oryza sativa,31.41,66.85,698,6.3,12.15,0.7
Oryza sativa,32.47,74.18,726,5.12,13.2,0.06
Oryza sativa,32.6,92.29,430,6.11,13.29,15.12
Oryza sativa,27.56,88.85,909,5.88,10.37,11.09
Oryza sativa,27.22,70.85,306,5.4,13.38,0.26
Oryza sativa,35.26,64.57,800,6.59,12.89,0.02
Oryza sativa,28.64,94.66,968,7.17,11.49,1.83
Oryza sativa,22.54,99.33,1093,6.28,12.04,8.85
Oryza sativa,29.56,76.28,284,5.74,13.63,2.2
Oryza sativa,28.4,98.64,1015,6.0,13.8,4.0
Oryza sativa,28.58,76.16,1064,5.93,12.03,6.04
Oryza sativa,32.82,89.8,776,6.99,13.71,0.89
Oryza sativa,30.65,60.79,783,7.4,13.25,0.0
Oryza sativa,34.89,68.17,619,6.19,13.8,0.07
Oryza sativa,27.52,73.66,986,7.27,11.59,0.16
Oryza sativa,29.68,84.73,155,7.32,13.83,0.17
Oryza sativa,25.16,68.99,274,6.94,11.41,0.37
Oryza sativa,21.26,63.09,1185,7.11,10.78,0.0
Oryza sativa,27.11,81.54,1442,5.82,12.67,1.82
Oryza sativa,32.16,92.36,979,5.48,11.39,3.3
Oryza sativa,21.37,74.63,343,7.38,12.44,0.06
Oryza sativa,29.74,69.68,659,6.56,10.29,0.45
Oryza sativa,23.85,98.1,445,5.66,11.49,15.2
Oryza sativa,25.67,61.18,530,6.55,10.43,0.03
Oryza sativa,25.85,76.99,1455,5.67,12.63,0.5
Oryza sativa,32.34,85.31,1034,5.31,10.83,0.6
Oryza sativa,28.86,90.72,815,5.89,13.77,10.1
Oryza sativa,36.72,77.9,150,5.9,11.59,0.78
Oryza sativa,29.75,94.26,756,5.88,14.0,5.55
Oryza sativa,36.55,78.65,114,6.48,12.72,0.81
Oryza sativa,37.51,87.16,800,6.94,11.42,0.34
Oryza sativa,20.2,67.93,106,6.54,10.25,0.05
Oryza sativa,24.43,65.96,981,7.41,11.3,0.0
Oryza sativa,25.97,60.52,1095,6.9,11.29,0.01
Oryza sativa,35.36,89.81,653,6.44,12.84,6.13
Oryza sativa,21.88,73.72,663,5.42,13.79,0.15
Oryza sativa,34.17,66.42,267,5.71,10.59,0.04
Oryza sativa,24.17,61.21,184,5.35,10.12,0.0
Oryza sativa,32.88,66.59,600,5.92,13.4,0.13
Oryza sativa,30.18,77.31,80,5.59,11.08,2.46
Oryza sativa,25.92,75.42,1195,5.83,11.31,2.1
Oryza sativa,21.8,84.01,1026,6.9,11.37,2.37
Oryza sativa,34.28,85.64,474,7.47,12.44,0.09
Oryza sativa,36.45,61.9,1190,5.32,10.08,0.0
Oryza sativa,20.59,70.99,1210,7.24,10.39,0.0
Oryza sativa,28.85,89.25,572,6.98,12.48,11.61
Oryza sativa,28.15,93.06,1037,7.11,13.53,0.86
Oryza sativa,31.21,89.87,751,6.55,10.34,8.16
Oryza sativa,23.21,74.11,1384,6.98,10.65,0.05
Oryza sativa,22.29,76.9,254,7.14,13.35,0.27
Oryza sativa,31.92,71.71,155,6.29,10.56,0.82
Oryza sativa,34.09,82.41,970,6.3,13.07,3.64
Oryza sativa,33.76,80.05,1270,5.77,11.57,0.89
Oryza sativa,23.51,70.95,1187,5.09,11.08,0.01
Oryza sativa,30.94,64.85,442,6.69,12.6,0.17
Oryza sativa,24.59,71.78,1185,7.04,12.83,0.11
Oryza sativa,28.12,95.81,13,5.98,13.52,9.6
Oryza sativa,32.2,97.44,294,5.46,11.48,3.91
Oryza sativa,31.99,81.88,422,5.09,10.22,0.11
Oryza sativa,27.52,89.8,1421,5.43,11.44,0.95
Oryza sativa,33.59,68.45,32,5.58,12.21,0.1
Oryza sativa,32.51,76.66,975,6.78,11.22,1.24
Oryza sativa,36.88,94.69,384,7.11,11.57,0.26
Oryza sativa,34.84,93.6,592,7.4,11.36,0.12
Oryza sativa,24.41,69.52,1113,6.34,13.68,0.22
Oryza sativa,26.6,84.82,488,5.96,10.69,28.3
Oryza sativa,36.37,66.21,1108,7.14,10.57,0.0
Oryza sativa,32.47,96.56,380,5.69,11.44,10.2
Oryza sativa,34.3,85.3,319,5.84,12.21,9.36
Oryza sativa,34.31,91.01,978,5.75,13.5,1.58
Oryza sativa,21.65,84.02,451,5.24,11.06,1.14
Oryza sativa,21.17,76.91,138,7.11,10.48,0.15
Oryza sativa,37.52,69.96,864,7.15,11.22,0.0
Oryza sativa,26.53,72.42,1355,6.25,10.52,0.3
Oryza sativa,22.57,84.64,1414,6.94,10.44,0.17
Oryza sativa,27.39,99.67,558,6.24,10.78,22.32
Oryza sativa,32.49,60.06,1197,5.53,10.9,0.0
Oryza sativa,28.2,77.34,411,7.01,13.54,1.05
Oryza sativa,24.71,97.14,317,6.56,10.31,8.18
Oryza sativa,21.31,93.6,985,6.59,12.18,9.53
Oryza sativa,32.41,96.85,841,6.98,12.4,2.7
Oryza sativa,23.38,89.82,480,6.62,13.56,11.24
Oryza sativa,26.66,82.92,1046,6.71,10.04,1.71
Oryza sativa,27.24,62.07,404,5.2,12.59,0.01
Oryza sativa,33.58,61.3,86,5.26,11.59,0.0
Oryza sativa,34.57,61.64,1096,5.98,12.55,0.01
Oryza sativa,25.11,67.31,338,7.02,10.98,0.11
Oryza sativa,27.1,84.72,469,5.24,12.84,3.12
Oryza sativa,25.56,91.91,1259,5.38,13.18,0.9
Oryza sativa,35.81,71.3,934,5.75,10.39,0.05
Oryza sativa,22.02,98.07,1238,5.7,10.88,1.21
Oryza sativa,31.72,61.81,1190,5.12,11.93,0.0
Oryza sativa,25.79,98.98,87,7.19,12.45,1.3
Oryza sativa,34.53,86.75,355,7.06,10.5,0.47
Oryza sativa,35.46,67.24,1444,5.19,12.0,0.0
Oryza sativa,20.78,62.02,217,5.88,11.47,0.03
Oryza sativa,34.01,97.7,1308,5.37,10.31,0.05
Oryza sativa,34.11,80.72,576,6.01,10.71,4.03
Oryza sativa,28.57,69.53,1492,6.11,12.74,0.12
Oryza sativa,25.7,67.16,521,7.29,12.69,0.03
Oryza sativa,37.43,91.64,1445,6.36,13.17,0.09
Oryza sativa,22.76,74.89,722,7.01,10.67,0.44
Oryza sativa,24.55,60.36,405,7.4,12.21,0.0
Oryza sativa,30.97,82.76,241,5.17,10.78,0.58
Oryza sativa,20.8,95.58,1412,5.66,13.99,0.1
Oryza sativa,28.63,69.04,388,7.44,13.95,0.0
Oryza sativa,35.73,68.04,538,6.42,10.14,0.03
Oryza sativa,30.44,68.9,287,6.61,10.51,0.36
Oryza sativa,35.99,86.6,1257,6.16,12.99,0.75
Oryza sativa,28.12,92.72,272,6.52,11.23,41.9
Oryza sativa,29.87,69.58,1089,6.35,11.98,0.93
Oryza sativa,34.72,77.8,1143,7.47,12.76,0.01
Oryza sativa,36.32,86.03,841,6.64,11.31,1.75
Oryza sativa,37.66,97.42,78,6.7,13.61,0.13
Oryza sativa,22.1,78.48,485,5.08,11.74,0.32
Oryza sativa,28.0,98.38,324,7.07,10.8,2.31
Oryza sativa,32.56,97.67,1107,5.88,10.13,0.97
Oryza sativa,22.78,76.51,387,6.26,13.89,2.19
Oryza sativa,36.13,64.3,354,5.54,13.14,0.01
Oryza sativa,30.33,89.42,1384,5.23,11.76,0.32
Oryza sativa,20.18,75.46,40,6.47,13.44,0.65
Oryza sativa,27.36,98.96,1316,5.12,12.98,0.11
Oryza sativa,27.61,90.49,910,6.2,10.32,14.26
Oryza sativa,25.89,64.51,111,7.2,10.08,0.0
Oryza sativa,20.15,80.19,1030,7.0,13.64,0.16
Oryza sativa,32.92,87.07,817,6.95,10.13,0.69
Oryza sativa,28.16,86.12,423,6.71,11.76,36.15
Oryza sativa,22.12,74.8,534,6.37,13.75,1.53
Oryza sativa,37.31,71.86,371,5.45,12.58,0.04
Oryza sativa,34.08,64.73,38,7.43,10.69,0.0
Oryza sativa,24.19,65.79,3,7.26,11.04,0.01
Oryza sativa,27.99,67.78,965,5.04,12.66,0.01
Oryza sativa,31.14,82.86,1366,5.77,12.28,2.04
Oryza sativa,32.29,80.97,103,7.16,10.14,0.14
Oryza sativa,24.83,87.16,906,5.45,12.18,8.32
Oryza sativa,32.49,72.26,954,7.22,13.18,0.03
Oryza sativa,29.31,99.52,789,6.18,10.81,15.79
Oryza sativa,26.83,96.54,1381,5.33,11.12,0.4
Oryza sativa,23.2,61.12,989,6.91,10.73,0.0
Oryza sativa,23.68,73.87,592,5.78,12.09,5.16
Oryza sativa,33.89,84.03,400,7.05,10.02,0.25
Oryza sativa,23.47,70.92,167,6.51,10.43,0.6
Oryza sativa,29.72,85.96,941,6.34,13.4,13.4
Oryza sativa,26.2,64.34,1241,5.55,11.28,0.02
Oryza sativa,23.89,73.36,493,5.25,11.75,0.49
Oryza sativa,20.37,97.64,418,7.26,10.89,0.25
Oryza sativa,27.64,69.44,1245,5.95,11.45,0.45
Oryza sativa,32.26,89.12,657,6.01,11.56,31.53
Oryza sativa,25.44,93.72,785,6.02,10.85,30.12
Oryza sativa,31.74,86.54,1087,5.1,10.25,0.08
Oryza sativa,21.08,97.92,684,7.08,11.36,1.33
Oryza sativa,36.3,77.21,99,7.47,11.92,0.01
Oryza sativa,34.56,77.23,238,6.22,13.44,1.33
Oryza sativa,32.93,66.63,1461,7.3,12.48,0.0
Oryza sativa,29.42,71.64,732,6.19,10.32,1.24
Oryza sativa,21.78,87.07,210,7.16,13.97,0.25
Oryza sativa,22.78,62.46,841,5.4,12.04,0.01
Oryza sativa,33.78,74.56,814,7.48,13.75,0.0
Oryza sativa,27.47,71.19,1056,6.93,12.07,0.46
Oryza sativa,31.96,81.72,1407,5.4,11.61,0.26
Oryza sativa,37.04,84.22,1099,7.09,11.31,0.07
Oryza sativa,28.75,65.85,13,6.14,11.51,0.4
Oryza sativa,24.77,77.78,332,6.94,11.14,3.1
Oryza sativa,37.18,99.28,58,5.12,12.9,0.02
Oryza sativa,30.54,99.68,1263,6.25,12.88,3.54
Oryza sativa,34.21,78.32,1194,5.66,13.49,0.2
Oryza sativa,28.54,90.34,938,5.94,11.68,39.45
Oryza sativa,23.95,66.63,724,6.04,12.29,0.79
Oryza sativa,27.57,93.61,148,6.86,10.85,8.21
Oryza sativa,20.3,98.07,966,5.14,11.51,0.2
Oryza sativa,28.69,77.28,1411,6.66,11.73,0.95
Oryza sativa,36.75,85.76,784,5.11,10.21,0.02
Oryza sativa,27.39,66.7,726,6.97,10.36,0.05
Oryza sativa,22.39,96.46,961,6.28,11.75,18.08
Oryza sativa,26.09,87.22,27,5.27,12.47,2.82
Oryza sativa,24.84,82.09,259,5.7,11.42,17.04
Oryza sativa,35.86,69.0,683,6.25,12.76,0.18
Oryza sativa,29.81,67.46,460,5.48,12.15,0.29
Oryza sativa,32.6,91.59,1329,6.07,10.19,0.8
Oryza sativa,34.33,82.96,665,5.87,12.47,7.38
Oryza sativa,35.74,72.22,1118,6.19,10.46,0.07
Oryza sativa,28.45,79.61,364,5.17,12.79,1.02
Oryza sativa,25.01,90.92,248,5.86,10.77,23.68
Oryza sativa,37.36,68.69,777,5.12,12.11,0.0
Oryza sativa,29.15,79.16,15,5.2,11.98,0.73
Oryza sativa,33.43,91.39,1045,5.85,11.71,6.94
Oryza sativa,24.96,66.6,234,5.95,11.06,0.52
Oryza sativa,24.87,94.04,909,6.85,13.84,2.25
Oryza sativa,34.52,60.38,640,6.57,13.3,0.0
Oryza sativa,33.22,78.53,74,5.34,11.23,0.46
Oryza sativa,26.49,69.88,34,6.12,11.95,2.09
Oryza sativa,31.4,84.25,1156,6.86,11.46,2.47
Oryza sativa,25.35,64.44,1413,5.66,10.44,0.0
Oryza sativa,22.0,68.94,447,6.26,10.94,0.8
Oryza sativa,23.57,64.15,1455,5.47,11.83,0.0
Oryza sativa,23.37,82.34,715,7.32,13.49,0.24
Oryza sativa,20.69,80.8,131,6.4,12.26,8.34
Oryza sativa,37.7,75.25,732,5.8,10.27,0.06
Oryza sativa,21.42,65.62,44,5.11,11.77,0.0
Oryza sativa,25.6,95.94,1250,5.12,10.07,0.05
Oryza sativa,35.43,60.98,58,6.07,12.47,0.01
Oryza sativa,35.03,64.49,671,6.21,12.17,0.07
Oryza sativa,33.94,76.74,693,6.47,10.81,1.97
Oryza sativa,22.67,67.91,183,5.37,13.95,0.02
Oryza sativa,34.63,72.62,1485,5.05,10.22,0.0
Oryza sativa,23.57,93.43,991,5.59,12.86,6.36
Oryza sativa,26.69,87.2,137,5.92,12.02,48.85
Oryza sativa,34.98,79.86,382,6.57,10.27,0.87
Oryza sativa,25.84,84.05,797,6.17,12.3,52.51
Oryza sativa,25.19,63.73,1451,6.01,12.12,0.02
Oryza sativa,37.13,77.51,1137,6.28,13.32,0.14
Oryza sativa,28.77,77.33,556,7.16,13.98,0.2
Oryza sativa,32.17,73.12,103,5.5,13.9,0.1
Oryza sativa,24.03,62.72,397,6.28,11.42,0.18
Oryza sativa,30.7,72.8,32,6.63,10.64,0.72
Oryza sativa,29.96,67.87,0,6.17,11.59,0.7
Oryza sativa,29.24,96.9,916,7.13,13.43,0.84
Oryza sativa,31.8,75.73,217,6.27,10.38,2.06
Oryza sativa,20.56,73.07,1401,5.31,11.37,0.02
Oryza sativa,26.89,97.8,21,5.6,13.66,2.48
Oryza sativa,31.99,84.63,846,6.72,10.59,4.05
Oryza sativa,37.99,80.14,341,5.14,11.56,0.03
Oryza sativa,28.43,62.94,1375,5.04,11.68,0.0
Oryza sativa,21.18,94.56,560,6.05,13.17,13.8
Oryza sativa,21.2,70.66,411,5.06,10.12,0.01
Oryza sativa,30.13,98.95,235,7.31,11.4,0.58
Oryza sativa,23.98,88.64,777,7.39,12.99,0.42
Oryza sativa,33.17,64.03,1407,7.34,10.23,0.0
Oryza sativa,31.84,97.19,1196,7.09,12.28,0.58
Oryza sativa,32.32,64.64,120,5.17,13.42,0.0
Oryza sativa,31.58,64.57,380,5.56,11.3,0.07
Oryza sativa,37.04,67.96,435,5.16,13.04,0.0
Oryza sativa,25.76,60.85,1092,5.78,11.22,0.02
Oryza sativa,22.62,71.89,873,5.75,11.26,1.12
Oryza sativa,34.23,91.7,1168,5.57,12.18,1.34
Oryza sativa,21.58,96.66,1359,6.65,11.47,1.3
Oryza sativa,33.18,65.83,1441,6.07,13.02,0.01
Oryza sativa,22.01,82.9,158,6.41,12.89,12.65
Oryza sativa,34.65,68.74,1432,7.21,13.84,0.0
Oryza sativa,28.82,75.56,1314,6.63,10.85,0.65
Oryza sativa,26.42,79.58,911,6.93,10.59,1.7
Oryza sativa,24.98,93.98,1258,5.48,10.35,0.65
Oryza sativa,22.9,65.51,43,6.06,12.09,0.27
Oryza sativa,21.31,60.46,904,6.58,10.73,0.01
Oryza sativa,24.63,63.87,752,5.37,12.62,0.03
Oryza sativa,34.94,96.13,234,5.63,11.43,2.53
Oryza sativa,25.41,92.15,1390,6.72,13.85,0.59
Oryza sativa,21.46,67.5,794,6.68,12.04,0.27
Oryza sativa,23.5,64.18,504,5.91,10.41,0.08
Oryza sativa,34.63,86.97,90,5.55,12.41,2.24
Oryza sativa,30.22,60.07,253,5.2,12.36,0.0
Oryza sativa,32.18,65.14,530,5.8,10.3,0.05
Oryza sativa,34.39,90.96,579,6.02,13.57,4.64
Oryza sativa,33.83,69.61,236,7.47,12.34,0.0
Oryza sativa,35.22,78.95,95,5.19,11.64,0.11
Oryza sativa,22.64,93.05,115,5.73,10.65,6.53
Oryza sativa,26.73,62.21,1079,6.31,13.16,0.04
Oryza sativa,23.63,65.13,873,5.12,12.05,0.01
Oryza sativa,32.59,65.2,177,6.43,13.93,0.03
Oryza sativa,28.53,84.47,1177,5.28,12.65,0.98
Oryza sativa,30.75,77.46,1465,5.62,12.1,0.35
Oryza sativa,25.6,60.71,1035,5.26,13.17,0.0
Oryza sativa,22.47,91.91,1394,6.98,13.0,0.39
Oryza sativa,27.95,71.67,1419,6.49,12.59,0.33
Oryza sativa,24.4,78.49,1311,6.3,11.19,2.56
Oryza sativa,22.81,73.28,777,5.13,11.73,0.14
Oryza sativa,36.13,76.01,1236,5.27,10.63,0.01
Oryza sativa,20.23,73.46,1088,5.53,13.07,0.13
Oryza sativa,30.31,99.05,1350,5.2,10.99,0.1
Oryza sativa,24.79,71.13,1248,7.17,11.57,0.04
Oryza sativa,31.17,79.56,810,5.46,13.64,0.88
Oryza sativa,25.0,90.0,179,5.25,12.75,2.95
Oryza sativa,37.84,78.48,1295,6.99,12.64,0.01
Oryza sativa,31.2,68.83,355,7.49,10.86,0.0
